Date,Temperature,DHI,DNI,Radiation,Precipitation,Humidity,Pressure,WindDirection,WindSpeed,Sunrise,Sunset,Month
2021-09-10,24.792307692307695,187.0,447.53846153846155,472.38461538461536,18.13076923076923,39.53846153846154,983.9923076923077,110.23076923076923,1.869230769230769,0,0,9
2021-09-11,26.123076923076926,250.76923076923077,255.6153846153846,402.9230769230769,21.976923076923075,42.15384615384615,987.969230769231,128.0,1.8615384615384611,0,0,9
2021-09-12,27.207692307692305,307.0,134.3846153846154,385.6923076923077,23.43076923076923,47.0,990.2153846153847,154.0,1.6846153846153844,0,0,9
2021-09-13,28.17692307692308,231.07692307692307,316.7692307692308,424.61538461538464,27.1,49.46153846153846,987.6846153846155,305.84615384615387,2.207692307692308,0,0,9
2021-09-14,28.838461538461537,238.46153846153845,242.53846153846155,391.38461538461536,30.061538461538458,48.92307692307692,983.4153846153846,119.6923076923077,1.192307692307692,0,0,9
2021-09-15,21.799999999999997,157.76923076923077,0.0,157.76923076923077,44.823076923076925,85.76923076923077,982.2076923076925,145.07692307692307,1.6846153846153848,0,0,9
2021-09-16,20.13076923076923,180.07692307692307,13.076923076923077,186.07692307692307,48.96923076923077,96.38461538461539,982.9846153846154,84.15384615384616,2.923076923076923,0,16,9
2021-09-17,24.307692307692303,192.92307692307693,5.615384615384615,194.3846153846154,46.03846153846154,74.38461538461539,985.5461538461537,104.15384615384616,2.8230769230769233,0,17,9
2021-09-18,23.86923076923077,227.0,100.07692307692308,290.15384615384613,50.06923076923078,83.6923076923077,985.2461538461537,87.23076923076923,1.4384615384615387,0,18,9
2021-09-19,22.23076923076923,160.23076923076923,1.8461538461538463,160.53846153846155,48.9923076923077,90.15384615384616,984.2692307692306,96.0,2.223076923076923,0,19,9
2021-09-20,20.97692307692308,132.92307692307693,0.5384615384615384,132.92307692307693,51.83076923076922,95.61538461538461,983.7076923076924,88.07692307692308,4.107692307692307,0,20,9
